op,'Estilo','Etiqueta Color','Talla',Suma de 'Q Req',Suma de 'Q Prog',Suma de 'Q Mer',Segundas,OP ESTILO COLOR ,Defecto,CALIDAD,Marca,MINUTAJE COSTURA,TEMPORADA,PRENDA,GRUPO TEJIDO,DISEÑO,DENSIDAD ALAV,DENSIDAD DLAV,'Est Pza','Est Bloque','Est Pda',BORDADO,LAVADO TPA,RUTA,'Descripción Lavados Paños Bloq Pzas','Descripción Lavado Teñido en Prenda','Tipo de Prenda Planeamiento','Tipo de Pedido OComercial',Se trabaja en?,LT Manufac,LT Total,TIPO DE COSTURA,Hilo
289823,S25-W10216,PUTTY WHIT,XXL,220,233,0,6,289823S25-W10216PUTTY WHIT,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,59,50,Cost. Remalle,20/1
289824,S25-W10216,VIOLET PUR,L,395,406,0,9,289824S25-W10216VIOLET PUR,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289824,S25-W10216,VIOLET PUR,M,535,548,0,3,289824S25-W10216VIOLET PUR,DESAGUJADO,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289824,S25-W10216,VIOLET PUR,S,275,285,0,3,289824S25-W10216VIOLET PUR,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289824,S25-W10216,VIOLET PUR,XL,225,234,0,2,289824S25-W10216VIOLET PUR,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289824,S25-W10216,VIOLET PUR,XS,65,71,0,1,289824S25-W10216VIOLET PUR,DESAGUJADO,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289825,S25-W10245,CLOUD WHIT,L,510,524,0,30,289825S25-W10245CLOUD WHIT,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,50,Cost. Remalle,30/1
289825,S25-W10245,CLOUD WHIT,M,360,372,0,19,289825S25-W10245CLOUD WHIT,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,50,Cost. Remalle,30/1
289825,S25-W10245,CLOUD WHIT,S,150,159,0,19,289825S25-W10245CLOUD WHIT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,50,Cost. Remalle,30/1
289825,S25-W10245,CLOUD WHIT,XL,420,432,0,40,289825S25-W10245CLOUD WHIT,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,50,Cost. Remalle,30/1
289825,S25-W10245,CLOUD WHIT,XS,50,55,0,3,289825S25-W10245CLOUD WHIT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,50,Cost. Remalle,30/1
289825,S25-W10245,CLOUD WHIT,XXL,220,230,0,13,289825S25-W10245CLOUD WHIT,FUERA DE TONO DE TINTORERIA,SEGUNDA-A,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,50,Cost. Remalle,30/1
289829,S25-W10245,FADED BLAC,L,425,437,0,4,289829S25-W10245FADED BLAC,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289829,S25-W10245,FADED BLAC,M,320,331,0,4,289829S25-W10245FADED BLAC,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289829,S25-W10245,FADED BLAC,S,140,148,0,1,289829S25-W10245FADED BLAC,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289829,S25-W10245,FADED BLAC,XL,400,411,0,10,289829S25-W10245FADED BLAC,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289829,S25-W10245,FADED BLAC,XXL,205,215,0,2,289829S25-W10245FADED BLAC,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289827,S25-W10245,HEATHER GR,L,795,819,0,18,289827S25-W10245HEATHER GR,MEDIDAS DE PROCESO,SEGUNDA-A,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289827,S25-W10245,HEATHER GR,M,555,574,0,19,289827S25-W10245HEATHER GR,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289827,S25-W10245,HEATHER GR,S,250,262,0,13,289827S25-W10245HEATHER GR,REVIRADO POR TINTORERIA,SEGUNDA-A,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289827,S25-W10245,HEATHER GR,XL,670,691,0,11,289827S25-W10245HEATHER GR,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289827,S25-W10245,HEATHER GR,XXL,375,389,0,6,289827S25-W10245HEATHER GR,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,6.92,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289826,S25-W10245X,CLOUD WHIT,XXXL,90,103,0,4,289826S25-W10245XCLOUD WHIT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.54,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,50,Cost. Remalle,30/1
289830,S25-W10245X,FADED BLAC,XXXL,75,86,0,1,289830S25-W10245XFADED BLAC,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.54,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289828,S25-W10245X,HEATHER GR,XXXL,155,169,0,3,289828S25-W10245XHEATHER GR,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.54,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289833,S25-W10248,HEATHER GR,L,640,659,0,4,289833S25-W10248HEATHER GR,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,BIOKOL WASH - LIG,Polo Cuello V,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289833,S25-W10248,HEATHER GR,M,410,424,0,4,289833S25-W10248HEATHER GR,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,BIOKOL WASH - LIG,Polo Cuello V,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289833,S25-W10248,HEATHER GR,S,120,130,0,2,289833S25-W10248HEATHER GR,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,BIOKOL WASH - LIG,Polo Cuello V,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289833,S25-W10248,HEATHER GR,XL,655,674,0,4,289833S25-W10248HEATHER GR,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,BIOKOL WASH - LIG,Polo Cuello V,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289833,S25-W10248,HEATHER GR,XXL,415,429,0,4,289833S25-W10248HEATHER GR,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,BIOKOL WASH - LIG,Polo Cuello V,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289834,S25-W10248X,HEATHER GR,XXXL,160,174,0,3,289834S25-W10248XHEATHER GR,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.73,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,BIOKOL WASH - LIG,Polo Cuello V,PRODUCCIÓN,Planta,50,50,Cost. Remalle,30/1
289837,S25-W1127,80/20 HEAT,L,1050,1081,0,10,289837S25-W112780/20 HEAT,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,36,49,Cost. Remalle,20/1
289837,S25-W1127,80/20 HEAT,M,625,647,0,6,289837S25-W112780/20 HEAT,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,36,49,Cost. Remalle,20/1
289837,S25-W1127,80/20 HEAT,S,260,274,0,5,289837S25-W112780/20 HEAT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,36,49,Cost. Remalle,20/1
289837,S25-W1127,80/20 HEAT,XL,1185,1220,0,17,289837S25-W112780/20 HEAT,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,36,49,Cost. Remalle,20/1
289837,S25-W1127,80/20 HEAT,XXL,685,707,0,10,289837S25-W112780/20 HEAT,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,36,49,Cost. Remalle,20/1
289843,S25-W1127,CLOUD WHIT,L,905,933,2,41,289843S25-W1127CLOUD WHIT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,52,49,Cost. Remalle,20/1
289843,S25-W1127,CLOUD WHIT,M,405,421,2,10,289843S25-W1127CLOUD WHIT,FALLA DE TELA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,52,49,Cost. Remalle,20/1
289843,S25-W1127,CLOUD WHIT,XL,925,953,2,42,289843S25-W1127CLOUD WHIT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,52,49,Cost. Remalle,20/1
289843,S25-W1127,CLOUD WHIT,XXL,455,472,24,22,289843S25-W1127CLOUD WHIT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,52,49,Cost. Remalle,20/1
289839,S25-W1127,MOSS GREEN,L,850,875,0,9,289839S25-W1127MOSS GREEN,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,57,49,Cost. Remalle,20/1
289839,S25-W1127,MOSS GREEN,M,445,460,0,5,289839S25-W1127MOSS GREEN,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,57,49,Cost. Remalle,20/1
289839,S25-W1127,MOSS GREEN,S,135,146,0,3,289839S25-W1127MOSS GREEN,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,57,49,Cost. Remalle,20/1
289839,S25-W1127,MOSS GREEN,XL,890,915,0,14,289839S25-W1127MOSS GREEN,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,57,49,Cost. Remalle,20/1
289839,S25-W1127,MOSS GREEN,XS,50,56,0,1,289839S25-W1127MOSS GREEN,NUDOS,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,57,49,Cost. Remalle,20/1
289839,S25-W1127,MOSS GREEN,XXL,435,450,0,6,289839S25-W1127MOSS GREEN,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,57,49,Cost. Remalle,20/1
289841,S25-W1127,SEASHELL P,L,685,706,0,9,289841S25-W1127SEASHELL P,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,55,49,Cost. Remalle,20/1
289841,S25-W1127,SEASHELL P,M,405,421,0,6,289841S25-W1127SEASHELL P,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,55,49,Cost. Remalle,20/1
289841,S25-W1127,SEASHELL P,XL,745,768,0,6,289841S25-W1127SEASHELL P,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,55,49,Cost. Remalle,20/1
289841,S25-W1127,SEASHELL P,XXL,440,456,0,9,289841S25-W1127SEASHELL P,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,55,49,Cost. Remalle,20/1
289847,S25-W1127,VINTAGE BL,L,910,938,0,5,289847S25-W1127VINTAGE BL,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,52,49,Cost. Remalle,20/1
289847,S25-W1127,VINTAGE BL,M,525,544,0,11,289847S25-W1127VINTAGE BL,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,52,49,Cost. Remalle,20/1
289847,S25-W1127,VINTAGE BL,S,100,110,0,5,289847S25-W1127VINTAGE BL,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,52,49,Cost. Remalle,20/1
289847,S25-W1127,VINTAGE BL,XL,950,978,0,13,289847S25-W1127VINTAGE BL,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,52,49,Cost. Remalle,20/1
289847,S25-W1127,VINTAGE BL,XXL,545,564,0,7,289847S25-W1127VINTAGE BL,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8.1,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,52,49,Cost. Remalle,20/1
289838,S25-W1127X,80/20 HEAT,XXXL,345,363,0,1,289838S25-W1127X80/20 HEAT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.73,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,36,49,Cost. Remalle,20/1
289844,S25-W1127X,CLOUD WHIT,XXXL,110,124,0,8,289844S25-W1127XCLOUD WHIT,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,8.73,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,52,49,Cost. Remalle,20/1
289842,S25-W1127X,SEASHELL P,XXXL,125,139,0,1,289842S25-W1127XSEASHELL P,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,8.73,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello V,PRODUCCIÓN,Planta,55,49,Cost. Remalle,20/1
